166298	413393	85423	507993	183090	479645	316130	336234	199228	49767
740418	242155	567720	450520	871243	393720	256536	47646	71974	153091
458313	821348	815443	241246	676863	772250	575846	103132	951847	423315
277211	791440	308343	459443	386655	811204	43880	89073	426495	785648
899126	499879	960829	295442	90433	667561	490539	980902	17459	709046
690331	88234	601264	678752	369928	954132	823319	119646	584061	610577
882122	743180	360240	958940	77793	468200	876111	862168	190184	88588
412199	733770	100056	426622	658179	180931	832776	5778	546212	352045
459539	655660	850909	727731	279930	266514	380295	736998	758385	585045
21152	564771	826869	310774	460875	419211	394145	98511	681373	302198
647391	447662	617107	39417	935761	7621	302090	400021	359590	764285
796002	645162	290513	847495	704920	929358	753370	955635	90077	815395
118386	752790	847315	836921	37871	129830	475411	4825	301800	825761
713121	70386	916961	455215	155201	479017	968097	775318	484390	546934
674838	987037	123548	52244	749609	473244	754124	165246	485150	284687
934772	990953	253750	514083	867112	922601	633209	101034	873015	613344
821093	91297	858505	905728	197371	832305	943820	573581	905184	254570
292796	160489	797913	498323	457083	163815	668508	730444	527222	499837
219460	553648	801496	134976	696885	803384	158593	308214	222389	227638
625791	207002	38869	910355	329115	970543	96638	509998	354858	583507
276339	925106	114651	760407	265130	639647	332201	963000	757737	29488
233814	637189	361665	347930	431463	390415	268858	673601	704039	942409
517503	393298	157168	582978	29883	595120	538444	690884	636674	986060
597701	501908	981407	793019	687040	585523	47852	625126	117843	507279
531702	456065	93502	745294	989913	93266	4063	402110	91945	870409
634116	285296	336831	668320	406781	96099	26102	180115	197858	292440
863035	745814	591088	380085	826929	122488	216536	218275	461944	271990
329192	728602	532537	782810	831688	131559	116312	228110	708351	248166
788842	12013	550064	442064	326365	156270	313606	8228	59840	266945
68515	99179	719182	375312	195410	984355	574394	989195	142076	304681
357563	522286	389125	58500	141287	161514	663899	422785	922354	296652
165274	832445	294723	802938	287123	710030	749271	895777	190683	817426
616915	199470	35015	563826	79762	236431	336558	185475	392752	15265
732874	384590	940389	744021	781563	84687	293602	117007	750258	511060
823712	170286	539670	199546	341504	587096	588774	220077	826283	742092
246306	271461	195921	739435	515379	768781	659234	521149	734534	719549
281933	488188	156875	43172	444786	938504	794757	629253	378074	498526
921260	765541	138714	431476	984466	288774	223690	95746	561814	195538
434001	119389	189947	990067	652543	672340	228261	857489	776955	679793
650959	128812	42672	263604	55035	605000	67090	820635	192769	397176
759462	98427	76448	90803	131086	362847	720184	397149	984434	317238
516956	984866	150912	272155	639596	790302	883173	416791	824083	63879
438111	782138	694900	238214	832514	120580	652504	186343	435826	288159
252870	105524	640100	168517	974516	56763	617806	454443	503190	837044
730981	457034	353679	434963	519265	872638	246163	221755	693114	694154
920130	533778	874550	142449	30381	391553	286415	701948	159111	804590
107547	68116	258368	791443	521836	137744	986021	431698	534540	157552
950173	612648	340496	932388	418465	164846	628153	982285	757840	227370
125608	290251	265693	272349	492663	543379	637347	617068	160457	822084
210678	575108	782741	64149	24478	238386	507442	546718	270303	992541
719703	250969	410977	262667	355316	542143	9149	638164	441276	295317
536325	443662	241920	138517	618727	8408	419743	217887	788668	575813
521186	164193	255836	540840	417150	273372	406013	574827	303235	494154
520024	832743	272419	992496	781683	784899	818593	123562	483603	339473
672380	794833	837210	480660	726287	573403	997890	230496	540776	985211
818228	403580	489332	848819	692950	828095	555326	677558	392809	367777
825064	223088	697047	715122	14325	903142	520545	831729	992441	623769
674002	838586	932940	363149	341826	893206	729841	720442	527347	743487
232956	664316	780902	334122	2157	730945	1608	941019	634600	338441
980857	65092	105620	37553	286960	25939	8957	763146	504813	622248
27080	376885	92724	423085	344779	240251	670422	728671	324047	918927
790044	735730	785567	80819	187379	750825	174865	246813	177137	236696
63012	572410	352993	378039	336814	840412	776266	560001	87180	372135
579528	161244	5367	401302	711559	433199	238668	773377	621009	637565
706942	320939	385650	798070	807596	369178	387925	54661	306998	303625
98583	779320	129799	852076	553730	970551	709484	369288	117261	185156
897724	650778	300803	800365	201369	60575	28228	748034	406488	674178
709650	205429	773272	416371	85359	340611	133071	321573	107416	726205
